policy_id,snapshot_date,issue_date,status,product_type,state,urbanicity,distribution_channel,payment_mode,autopay_flag,current_age,income_estimate,face_amount,annualized_premium,premium_paid_last_3m,missed_payment_count_6m,agent_touch_count_12m,cash_value,loan_balance,address_change_12m,beneficiary_change_12m,lapse_next_month
P10117,2024-10-01,2023-05-01,active,Indexed Universal Life,CA,rural,Broker,monthly,0,50.4,89322.05,100000,654.71,163.68,0,2,98.06,0.0,0,0,0
P10117,2024-11-01,2023-05-01,active,Indexed Universal Life,CA,rural,Broker,monthly,0,50.5,89322.05,100000,654.71,163.68,0,1,175.21,0.0,0,0,0
P10117,2024-12-01,2023-05-01,active,Indexed Universal Life,CA,rural,Broker,monthly,0,50.6,89322.05,100000,654.71,163.68,0,2,82.36,0.0,0,0,0
P10118,2023-01-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,35.5,67139.45,750000,2657.36,664.34,0,1,0.0,0.0,0,0,0
P10118,2023-02-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,35.6,67139.45,750000,2657.36,664.34,0,0,0.0,0.0,0,0,0
P10118,2023-03-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,35.7,67139.45,750000,2657.36,664.34,0,1,0.0,0.0,0,0,0
P10118,2023-04-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,35.8,67139.45,750000,2657.36,442.89,0,0,0.0,0.0,0,0,0
P10118,2023-05-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,35.8,67139.45,750000,2657.36,442.89,0,1,0.0,0.0,0,0,0
P10118,2023-06-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,35.9,67139.45,750000,2657.36,442.89,0,0,0.0,0.0,0,0,0
P10118,2023-07-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.0,67139.45,750000,2657.36,664.34,0,1,0.0,0.0,0,0,0
P10118,2023-08-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.1,67139.45,750000,2657.36,664.34,0,0,0.0,0.0,0,0,0
P10118,2023-09-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.2,67139.45,750000,2657.36,664.34,0,2,0.0,0.0,0,0,0
P10118,2023-10-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.2,67139.45,750000,2657.36,664.34,0,1,0.0,0.0,0,0,0
P10118,2023-11-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.3,67139.45,750000,2657.36,664.34,0,0,0.0,0.0,0,0,0
P10118,2023-12-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.4,67139.45,750000,2657.36,442.89,0,0,0.0,0.0,0,0,0
P10118,2024-01-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.5,67139.45,750000,2657.36,664.34,0,1,0.0,0.0,0,0,0
P10118,2024-02-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.6,67139.45,750000,2657.36,664.34,1,0,0.0,0.0,0,0,0
P10118,2024-03-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.7,67139.45,750000,2657.36,664.34,1,0,0.0,0.0,0,0,0
P10118,2024-04-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.8,67139.45,750000,2657.36,664.34,0,2,0.0,0.0,0,0,0
P10118,2024-05-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.8,67139.45,750000,2657.36,664.34,0,2,0.0,0.0,0,0,0
P10118,2024-06-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,36.9,67139.45,750000,2657.36,664.34,0,0,0.0,0.0,0,0,0
P10118,2024-07-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,37.0,67139.45,750000,2657.36,664.34,0,0,0.0,0.0,1,0,0
P10118,2024-08-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,37.1,67139.45,750000,2657.36,664.34,0,1,0.0,0.0,0,0,0
P10118,2024-09-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,37.2,67139.45,750000,2657.36,664.34,0,0,0.0,0.0,0,0,0
P10118,2024-10-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,37.2,67139.45,750000,2657.36,442.89,0,0,0.0,0.0,0,0,0
P10118,2024-11-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,37.3,67139.45,750000,2657.36,664.34,0,1,0.0,0.0,0,0,0
P10118,2024-12-01,2021-07-01,active,Term Life,NJ,suburban,Bank,monthly,1,37.4,67139.45,750000,2657.36,664.34,0,0,0.0,0.0,0,0,0
P10119,2023-01-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,61.8,54344.18,250000,1186.47,296.62,0,2,0.0,0.0,0,0,0
P10119,2023-02-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,61.8,54344.18,250000,1186.47,296.62,1,4,0.0,0.0,0,0,0
P10119,2023-03-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,61.9,54344.18,250000,1186.47,296.62,1,2,0.0,0.0,0,0,0
P10119,2023-04-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.0,54344.18,250000,1186.47,197.75,1,2,0.0,0.0,0,0,0
P10119,2023-05-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.1,54344.18,250000,1186.47,296.62,1,1,0.0,0.0,0,0,0
P10119,2023-06-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.2,54344.18,250000,1186.47,296.62,1,1,0.0,0.0,0,0,0
P10119,2023-07-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.2,54344.18,250000,1186.47,197.75,1,3,0.0,0.0,0,0,0
P10119,2023-08-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.3,54344.18,250000,1186.47,296.62,1,1,0.0,0.0,0,0,0
P10119,2023-09-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.4,54344.18,250000,1186.47,296.62,1,2,0.0,0.0,0,0,0
P10119,2023-10-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.5,54344.18,250000,1186.47,296.62,1,3,0.0,0.0,0,0,0
P10119,2023-11-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.6,54344.18,250000,1186.47,296.62,1,1,0.0,0.0,0,0,0
P10119,2023-12-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.7,54344.18,250000,1186.47,296.62,1,2,0.0,0.0,0,0,0
P10119,2024-01-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.8,54344.18,250000,1186.47,296.62,1,1,0.0,0.0,0,0,0
P10119,2024-02-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.8,54344.18,250000,1186.47,296.62,0,1,0.0,0.0,0,0,0
P10119,2024-03-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,62.9,54344.18,250000,1186.47,296.62,0,1,0.0,0.0,1,0,0
P10119,2024-04-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.0,54344.18,250000,1186.47,296.62,0,2,0.0,0.0,0,0,0
P10119,2024-05-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.1,54344.18,250000,1186.47,296.62,0,1,0.0,0.0,0,0,0
P10119,2024-06-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.2,54344.18,250000,1186.47,197.75,0,1,0.0,0.0,0,0,0
P10119,2024-07-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.2,54344.18,250000,1186.47,197.75,0,2,0.0,0.0,0,0,0
P10119,2024-08-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.3,54344.18,250000,1186.47,296.62,0,1,0.0,0.0,0,1,0
P10119,2024-09-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.4,54344.18,250000,1186.47,197.75,0,1,0.0,0.0,0,0,0
P10119,2024-10-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.5,54344.18,250000,1186.47,197.75,0,2,0.0,0.0,0,0,0
P10119,2024-11-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.6,54344.18,250000,1186.47,296.62,0,2,0.0,0.0,0,0,0
P10119,2024-12-01,2018-04-01,active,Term Life,NJ,suburban,Direct,monthly,1,63.7,54344.18,250000,1186.47,296.62,0,1,0.0,0.0,0,0,0
P10120,2023-01-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,41.5,59426.61,150000,1106.5,276.63,0,3,699.21,0.0,0,0,0
P10120,2023-02-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,41.6,59426.61,150000,1106.5,276.63,0,2,582.77,0.0,0,0,0
P10120,2023-03-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,41.7,59426.61,150000,1106.5,276.63,0,1,444.78,0.0,0,0,0
P10120,2023-04-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,41.8,59426.61,150000,1106.5,276.63,0,1,426.31,0.0,0,1,0
P10120,2023-05-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,41.8,59426.61,150000,1106.5,276.63,0,1,583.81,0.0,0,0,0
P10120,2023-06-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,41.9,59426.61,150000,1106.5,276.63,0,1,810.17,0.0,0,0,0
P10120,2023-07-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.0,59426.61,150000,1106.5,276.63,0,2,411.6,0.0,0,0,0
P10120,2023-08-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.1,59426.61,150000,1106.5,276.63,0,3,498.78,0.0,0,0,0
P10120,2023-09-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.2,59426.61,150000,1106.5,276.63,0,3,704.62,0.0,0,0,0
P10120,2023-10-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.2,59426.61,150000,1106.5,276.63,0,1,605.04,0.0,0,0,0
P10120,2023-11-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.3,59426.61,150000,1106.5,276.63,0,2,937.07,0.0,0,0,0
P10120,2023-12-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.4,59426.61,150000,1106.5,276.63,0,3,878.6,0.0,0,0,0
P10120,2024-01-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.5,59426.61,150000,1106.5,276.63,0,3,718.95,0.0,0,0,0
P10120,2024-02-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.6,59426.61,150000,1106.5,184.42,0,1,716.39,0.0,0,0,0
P10120,2024-03-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.7,59426.61,150000,1106.5,276.63,0,3,507.61,0.0,0,0,0
P10120,2024-04-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.8,59426.61,150000,1106.5,276.63,1,2,963.59,0.0,0,0,0
P10120,2024-05-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.8,59426.61,150000,1106.5,276.63,0,2,710.5,0.0,0,0,0
P10120,2024-06-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,42.9,59426.61,150000,1106.5,276.63,0,1,569.04,0.0,0,0,0
P10120,2024-07-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,43.0,59426.61,150000,1106.5,276.63,0,1,462.69,0.0,0,0,0
P10120,2024-08-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,43.1,59426.61,150000,1106.5,276.63,0,4,467.34,0.0,0,0,0
P10120,2024-09-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,43.2,59426.61,150000,1106.5,276.63,0,1,1105.15,0.0,1,0,0
P10120,2024-10-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,43.2,59426.61,150000,1106.5,276.63,0,2,1048.4,0.0,1,0,0
P10120,2024-11-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,43.3,59426.61,150000,1106.5,276.63,0,2,961.45,0.0,0,0,0
P10120,2024-12-01,2018-07-01,active,Whole Life,AZ,rural,Broker,monthly,1,43.4,59426.61,150000,1106.5,276.63,0,3,886.89,0.0,0,0,0
P10121,2023-01-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,73.7,43849.13,750000,342.22,1026.67,0,1,2005.86,1138.71,0,0,0
P10121,2023-02-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,73.8,43849.13,750000,342.22,684.45,0,3,1741.6,0.0,0,0,0
P10121,2023-03-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,73.8,43849.13,750000,342.22,1026.67,0,1,2159.78,0.0,1,0,0
P10121,2023-04-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,73.9,43849.13,750000,342.22,1026.67,0,2,2085.18,0.0,0,0,0
P10121,2023-05-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.0,43849.13,750000,342.22,1026.67,1,2,1865.95,0.0,0,0,0
P10121,2023-06-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.1,43849.13,750000,342.22,1026.67,0,3,1150.58,0.0,0,0,0
P10121,2023-07-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.2,43849.13,750000,342.22,1026.67,1,2,1482.25,0.0,0,0,0
P10121,2023-08-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.2,43849.13,750000,342.22,1026.67,2,1,1775.03,0.0,0,0,0
P10121,2023-09-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.3,43849.13,750000,342.22,1026.67,2,2,2274.64,0.0,0,0,0
P10121,2023-10-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.4,43849.13,750000,342.22,684.45,2,2,1904.78,0.0,0,0,0
P10121,2023-11-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.5,43849.13,750000,342.22,1026.67,2,2,1377.99,0.0,0,0,0
P10121,2023-12-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.6,43849.13,750000,342.22,684.45,2,2,1132.86,0.0,0,0,0
P10121,2024-01-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.7,43849.13,750000,342.22,1026.67,2,3,1331.84,489.83,0,0,0
P10121,2024-02-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.8,43849.13,750000,342.22,1026.67,1,4,1304.4,0.0,0,0,0
P10121,2024-03-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.8,43849.13,750000,342.22,1026.67,1,3,2261.82,0.0,0,0,0
P10121,2024-04-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,74.9,43849.13,750000,342.22,684.45,1,1,2128.09,0.0,0,0,0
P10121,2024-05-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.0,43849.13,750000,342.22,1026.67,1,5,1294.04,0.0,0,0,0
P10121,2024-06-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.1,43849.13,750000,342.22,1026.67,0,1,2937.84,0.0,0,0,0
P10121,2024-07-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.2,43849.13,750000,342.22,684.45,0,2,2123.93,0.0,0,0,0
P10121,2024-08-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.2,43849.13,750000,342.22,684.45,0,2,1769.78,0.0,0,0,0
P10121,2024-09-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.3,43849.13,750000,342.22,1026.67,0,2,2212.28,0.0,0,0,0
P10121,2024-10-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.4,43849.13,750000,342.22,1026.67,0,2,2009.59,0.0,0,0,0
P10121,2024-11-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.5,43849.13,750000,342.22,1026.67,0,2,2870.39,0.0,0,0,0
P10121,2024-12-01,2019-05-01,active,Universal Life,AZ,suburban,Agent,annual,0,75.6,43849.13,750000,342.22,1026.67,0,1,2807.39,0.0,0,0,0
P10122,2023-01-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,43.7,50165.09,750000,3983.07,995.77,0,1,0.0,0.0,0,0,0
P10122,2023-02-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,43.8,50165.09,750000,3983.07,995.77,0,1,0.0,0.0,0,0,0
P10122,2023-03-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,43.8,50165.09,750000,3983.07,995.77,0,0,0.0,0.0,0,0,0
P10122,2023-04-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,43.9,50165.09,750000,3983.07,995.77,0,1,0.0,0.0,0,0,0
P10122,2023-05-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.0,50165.09,750000,3983.07,995.77,0,0,0.0,0.0,0,0,0
P10122,2023-06-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.1,50165.09,750000,3983.07,995.77,0,1,0.0,0.0,0,0,0
P10122,2023-07-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.2,50165.09,750000,3983.07,995.77,0,1,0.0,0.0,0,0,0
P10122,2023-08-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.2,50165.09,750000,3983.07,995.77,0,0,0.0,0.0,0,0,0
P10122,2023-09-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.3,50165.09,750000,3983.07,663.85,0,0,0.0,0.0,0,0,0
P10122,2023-10-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.4,50165.09,750000,3983.07,995.77,0,0,0.0,0.0,0,0,0
P10122,2023-11-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.5,50165.09,750000,3983.07,995.77,0,1,0.0,0.0,0,0,0
P10122,2023-12-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.6,50165.09,750000,3983.07,995.77,0,0,0.0,0.0,0,0,0
P10122,2024-01-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.7,50165.09,750000,3983.07,995.77,0,0,0.0,0.0,0,0,0
P10122,2024-02-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.8,50165.09,750000,3983.07,663.85,1,0,0.0,0.0,0,0,0
P10122,2024-03-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.8,50165.09,750000,3983.07,995.77,1,2,0.0,0.0,0,0,0
P10122,2024-04-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,44.9,50165.09,750000,3983.07,995.77,1,0,0.0,0.0,0,0,0
P10122,2024-05-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.0,50165.09,750000,3983.07,995.77,1,0,0.0,0.0,0,0,0
P10122,2024-06-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.1,50165.09,750000,3983.07,663.85,1,0,0.0,0.0,0,0,0
P10122,2024-07-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.2,50165.09,750000,3983.07,995.77,1,4,0.0,0.0,0,0,0
P10122,2024-08-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.2,50165.09,750000,3983.07,995.77,0,1,0.0,0.0,0,1,0
P10122,2024-09-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.3,50165.09,750000,3983.07,995.77,1,1,0.0,0.0,0,0,0
P10122,2024-10-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.4,50165.09,750000,3983.07,995.77,1,0,0.0,0.0,0,0,0
P10122,2024-11-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.5,50165.09,750000,3983.07,663.85,1,0,0.0,0.0,0,0,0
P10122,2024-12-01,2016-05-01,active,Term Life,AZ,urban,Agent,monthly,0,45.6,50165.09,750000,3983.07,995.77,1,1,0.0,0.0,0,0,0
P10123,2023-01-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.0,25770.05,100000,300.0,75.0,0,1,92.8,0.0,0,0,0
P10123,2023-02-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.1,25770.05,100000,300.0,75.0,0,0,173.98,0.0,0,0,0
P10123,2023-03-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.2,25770.05,100000,300.0,75.0,0,0,139.88,76.3,0,0,0
P10123,2023-04-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.2,25770.05,100000,300.0,75.0,0,0,85.09,0.0,0,0,0
P10123,2023-05-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.3,25770.05,100000,300.0,75.0,0,1,82.1,0.0,0,0,0
P10123,2023-06-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.4,25770.05,100000,300.0,75.0,0,2,103.36,0.0,0,0,0
P10123,2023-07-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.5,25770.05,100000,300.0,75.0,0,1,87.33,50.87,0,0,0
P10123,2023-08-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.6,25770.05,100000,300.0,75.0,0,0,89.73,0.0,0,0,0
P10123,2023-09-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.7,25770.05,100000,300.0,75.0,0,1,104.96,0.0,0,0,0
P10123,2023-10-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.8,25770.05,100000,300.0,75.0,0,1,189.84,0.0,0,0,0
P10123,2023-11-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.8,25770.05,100000,300.0,50.0,0,0,159.13,0.0,0,0,0
P10123,2023-12-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,36.9,25770.05,100000,300.0,75.0,0,1,130.74,0.0,0,0,0
P10123,2024-01-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.0,25770.05,100000,300.0,75.0,0,1,185.87,0.0,1,0,0
P10123,2024-02-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.1,25770.05,100000,300.0,75.0,0,0,252.85,0.0,0,0,0
P10123,2024-03-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.2,25770.05,100000,300.0,75.0,0,0,251.81,0.0,0,0,0
P10123,2024-04-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.2,25770.05,100000,300.0,75.0,0,0,208.06,0.0,0,0,0
P10123,2024-05-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.3,25770.05,100000,300.0,50.0,0,0,221.47,0.0,1,0,0
P10123,2024-06-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.4,25770.05,100000,300.0,75.0,0,1,116.45,0.0,0,0,0
P10123,2024-07-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.5,25770.05,100000,300.0,75.0,0,2,269.42,0.0,0,0,0
P10123,2024-08-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.6,25770.05,100000,300.0,75.0,1,0,162.86,0.0,0,0,0
P10123,2024-09-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.7,25770.05,100000,300.0,75.0,1,1,206.01,121.44,1,0,0
P10123,2024-10-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.8,25770.05,100000,300.0,75.0,1,0,118.29,0.0,0,0,0
P10123,2024-11-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.8,25770.05,100000,300.0,75.0,0,0,154.27,0.0,0,0,0
P10123,2024-12-01,2019-01-01,active,Universal Life,IL,rural,Agent,monthly,1,37.9,25770.05,100000,300.0,75.0,0,1,152.26,30.85,0,0,0
P10124,2023-01-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,66.6,19705.89,500000,1417.73,354.43,0,0,578.6,0.0,0,0,0
P10124,2023-02-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,66.7,19705.89,500000,1417.73,354.43,0,0,763.26,0.0,0,0,0
P10124,2023-03-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,66.8,19705.89,500000,1417.73,354.43,0,0,682.91,0.0,0,0,0
P10124,2023-04-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,66.8,19705.89,500000,1417.73,236.29,1,1,643.71,0.0,0,0,0
P10124,2023-05-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,66.9,19705.89,500000,1417.73,354.43,1,1,403.72,0.0,0,0,0
P10124,2023-06-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.0,19705.89,500000,1417.73,354.43,1,1,418.16,0.0,0,0,0
P10124,2023-07-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.1,19705.89,500000,1417.73,354.43,2,1,895.49,0.0,0,0,0
P10124,2023-08-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.2,19705.89,500000,1417.73,354.43,3,0,814.77,0.0,0,1,0
P10124,2023-09-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.2,19705.89,500000,1417.73,354.43,3,0,840.72,0.0,0,0,0
P10124,2023-10-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.3,19705.89,500000,1417.73,236.29,4,0,742.84,0.0,0,0,0
P10124,2023-11-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.4,19705.89,500000,1417.73,354.43,4,0,556.1,0.0,1,0,0
P10124,2023-12-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.5,19705.89,500000,1417.73,354.43,4,2,393.24,126.86,0,0,0
P10124,2024-01-01,2019-06-01,active,Whole Life,OH,suburban,Agent,monthly,0,67.6,19705.89,500000,1417.73,236.29,4,1,674.47,189.11,0,0,1
P10124,2024-02-01,2019-06-01,lapsed,Whole Life,OH,suburban,Agent,monthly,0,67.7,19705.89,500000,1417.73,354.43,4,1,883.16,0.0,0,0,0
P10125,2023-01-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.1,25330.68,250000,1257.28,314.32,0,1,0.0,0.0,0,0,0
P10125,2023-02-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.2,25330.68,250000,1257.28,314.32,0,2,0.0,0.0,0,0,0
P10125,2023-03-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.2,25330.68,250000,1257.28,209.55,0,3,0.0,0.0,0,1,0
P10125,2023-04-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.3,25330.68,250000,1257.28,314.32,0,1,0.0,0.0,0,0,0
P10125,2023-05-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.4,25330.68,250000,1257.28,209.55,0,1,0.0,0.0,0,0,0
P10125,2023-06-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.5,25330.68,250000,1257.28,314.32,0,2,0.0,0.0,0,0,0
P10125,2023-07-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.6,25330.68,250000,1257.28,314.32,0,3,0.0,0.0,0,0,0
P10125,2023-08-01,2021-12-01,active,Term Life,GA,urban,Direct,monthly,0,28.7,25330.68,250000,1257.28,209.55,1,2,0.0,0.0,0,0,0
